Scenario,Class,SubClass,Resource,Model,Fips Code,County,State,Sqmi,Land Source,Price Offered,Production,Production Unit,Production Energy Content,Energy Content Unit,Production Density per Sq Mile,BTU/Ton,USDA Region
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,51800,Suffolk city,Virginia,408.43,Crop,60,942.2,dt,14031242400,BTU,2.31,14892000,Appalachia
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48485,Wichita County,Texas,632.86,Crop,48,3234.5,dt,45664671000,BTU,5.11,14118000,Southern Plains
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,22003,Allen Parish,Louisiana,766.12,Crop,48,8324.7,dt,1.13399E+11,BTU,10.87,13622000,Delta States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,45049,Hampton County,South Carolina,562.71,Crop,70,12367,dt,1.94434E+11,BTU,21.98,15722000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47043,Dickson County,Tennessee,491.32,Crop,40,64.7,dt,1123709600,BTU,0.13,17368000,Appalachia
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,05021,Clay County,Arkansas,641.35,Crop,48,36111.1,dt,4.91905E+11,BTU,56.3,13622000,Delta States
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,18119,Owen County,Indiana,387.83,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,05019,Clark County,Arkansas,882.95,Crop,48,2324.1,dt,31658890200,BTU,2.63,13622000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,29073,Gasconade County,Missouri,525.96,Crop,40,354.9,dt,6163903200,BTU,0.67,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,17119,Madison County,Illinois,740.04,Crop,40,27,dt,468936000,BTU,0.04,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,06047,Merced County,California,1978.65,Crop,70,0,dt,0,BTU,0,14892000,Pacific
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,05107,Phillips County,Arkansas,727.41,Crop,48,7810.8,dt,1.10273E+11,BTU,10.74,14118000,Delta States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13105,Elbert County,Georgia,374.22,Crop,48,45.2,dt,638133600,BTU,0.12,14118000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,48451,Tom Green County,Texas,1540.55,Crop,70,0,dt,0,BTU,0,15722000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,17179,Tazewell County,Illinois,657.98,Crop,40,12.5,dt,217100000,BTU,0.02,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42041,Cumberland County,Pennsylvania,550.31,Crop,40,41.6,dt,722508800,BTU,0.08,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13139,Hall County,Georgia,429.28,Crop,40,17.6,dt,305676800,BTU,0.04,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,36099,Seneca County,New York,390.42,Crop,40,2875.9,dt,49948631199,BTU,7.37,17368000,Northeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,40109,Oklahoma County,Oklahoma,718.44,Crop,48,112.7,dt,1591098600,BTU,0.16,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,47129,Morgan County,Tennessee,522.5,Crop,70,0,dt,0,BTU,0,14892000,Appalachia
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,20111,Lyon County,Kansas,855.42,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,22021,Caldwell Parish,Louisiana,541.01,Crop,60,82.2,dt,1224122400,BTU,0.15,14892000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48139,Ellis County,Texas,951.95,Crop,40,1,dt,17368000,BTU,0,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48469,Victoria County,Texas,887.98,Crop,40,20.6,dt,357780800,BTU,0.02,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27049,Goodhue County,Minnesota,779.55,Crop,40,148,dt,2570464000,BTU,0.19,17368000,Lake States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45053,Jasper County,South Carolina,661.47,Crop,48,325.5,dt,4595409000,BTU,0.49,14118000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21001,Adair County,Kentucky,412.39,Crop,40,7.3,dt,126786400,BTU,0.02,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,28135,Tallahatchie County,Mississippi,652.14,Crop,60,2364.1,dt,35206177200,BTU,3.63,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39059,Guernsey County,Ohio,528.3,Crop,40,7.3,dt,126786400,BTU,0.01,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,13235,Pulaski County,Georgia,251.21,Crop,70,5396,dt,80357232000,BTU,21.48,14892000,Southeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48437,Swisher County,Texas,900.69,Crop,48,9205.4,dt,1.29962E+11,BTU,10.22,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,42057,Fulton County,Pennsylvania,438.06,Crop,70,0,dt,0,BTU,0,14892000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,24001,Allegany County,Maryland,427.9,Crop,40,4.2,dt,72945600,BTU,0.01,17368000,Northeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,22067,Morehouse Parish,Louisiana,806.1,Crop,70,0,dt,0,BTU,0,14892000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,13011,Banks County,Georgia,234.41,Crop,40,79.6,dt,1382492800,BTU,0.34,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,17167,Sangamon County,Illinois,877.01,Crop,40,46,dt,798928000,BTU,0.05,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26055,Grand Traverse County,Michigan,490.28,Crop,40,4326.8,dt,75147862400,BTU,8.83,17368000,Lake States
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,08071,Las Animas County,Colorado,4775.62,Crop,70,0,dt,0,BTU,0,14830000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,36065,Oneida County,New York,1257.65,Crop,40,334.5,dt,5809596000,BTU,0.27,17368000,Northeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,46117,Stanley County,South Dakota,1517.17,Crop,70,0,dt,0,BTU,0,15722000,Northern Plains
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,49045,Tooele County,Utah,7286.16,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42071,Lancaster County,Pennsylvania,983.84,Crop,40,186.2,dt,3233921600,BTU,0.19,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42091,Montgomery County,Pennsylvania,487.21,Crop,40,2.1,dt,36472800,BTU,0,17368000,Northeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,28137,Tate County,Mississippi,410.98,Crop,60,310.6,dt,4625455199,BTU,0.76,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,41033,Josephine County,Oregon,1640.82,Crop,40,5.9,dt,102471200,BTU,0,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,12001,Alachua County,Florida,968.81,Crop,40,209.2,dt,3633385600,BTU,0.22,17368000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,18041,Fayette County,Indiana,215.16,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,01019,Cherokee County,Alabama,599.98,Crop,40,34.3,dt,595722400,BTU,0.06,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,41065,Wasco County,Oregon,2394.92,Crop,40,3376.9,dt,58649999199,BTU,1.41,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,32019,Lyon County,Nevada,2026.04,Crop,40,32.5,dt,564460000,BTU,0.02,17368000,Mountain States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48369,Parmer County,Texas,885.21,Crop,48,4730.5,dt,66785199000,BTU,5.34,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42063,Indiana County,Pennsylvania,834.39,Crop,40,143.7,dt,2495781600,BTU,0.17,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,55011,Buffalo County,Wisconsin,709.59,Crop,40,8.6,dt,149364800,BTU,0.01,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,35033,Mora County,New Mexico,1928.6,Crop,40,121.1,dt,2103264800,BTU,0.06,17368000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51037,Charlotte County,Virginia,477.54,Crop,40,6.2,dt,107681600,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48399,Runnels County,Texas,1057.09,Crop,40,14,dt,243152000,BTU,0.01,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,40087,McClain County,Oklahoma,580.26,Crop,40,15.6,dt,270940800,BTU,0.03,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,16069,Nez Perce County,Idaho,856.53,Crop,40,148,dt,2570464000,BTU,0.17,17368000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47091,Johnson County,Tennessee,302.69,Crop,40,5.7,dt,98997600,BTU,0.02,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,48459,Upshur County,Texas,592.59,Crop,70,0,dt,0,BTU,0,15722000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48253,Jones County,Texas,937.14,Crop,48,9621.6,dt,1.35838E+11,BTU,10.27,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,55131,Washington County,Wisconsin,435.66,Crop,40,7.2,dt,125049600,BTU,0.02,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01001,Autauga County,Alabama,604.37,Crop,40,4.2,dt,72945600,BTU,0.01,17368000,Southeast
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,29017,Bollinger County,Missouri,621.2,Crop,48,283.4,dt,3860474799,BTU,0.46,13622000,Corn Belt
near-term,agriculture land,Agricultural residues,Rice straw,POLYSYS_NAS,05001,Arkansas County,Arkansas,1038.74,Crop,60,102202.2,dt,1.522E+12,BTU,98.39,14892000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47169,Trousdale County,Tennessee,116.64,Crop,40,16.6,dt,288308800,BTU,0.14,17368000,Appalachia
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,29023,Butler County,Missouri,699.08,Crop,48,656.9,dt,9274114200,BTU,0.94,14118000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,28037,Franklin County,Mississippi,566.76,Crop,40,41.6,dt,722508800,BTU,0.07,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,37179,Union County,North Carolina,639.64,Crop,40,27.3,dt,474146400,BTU,0.04,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,39025,Clermont County,Ohio,460.23,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48175,Goliad County,Texas,859.37,Crop,60,159.5,dt,2375274000,BTU,0.19,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Rice straw,POLYSYS_NAS,29143,New Madrid County,Missouri,696.6,Crop,60,15337.5,dt,2.28406E+11,BTU,22.02,14892000,Corn Belt
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,06039,Madera County,California,2153.24,Crop,48,149.8,dt,2040575600,BTU,0.07,13622000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26147,St. Clair County,Michigan,725.73,Crop,40,57.7,dt,1002133599,BTU,0.08,17368000,Lake States
near-term,agriculture land,Agricultural residues,Rice straw,POLYSYS_NAS,05123,St. Francis County,Arkansas,642.51,Crop,60,44157.5,dt,6.57593E+11,BTU,68.73,14892000,Delta States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13163,Jefferson County,Georgia,529.67,Crop,48,4386.2,dt,61924371600,BTU,8.28,14118000,Southeast
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,48473,Waller County,Texas,517.86,Crop,48,2344.8,dt,31940865599,BTU,4.53,13622000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39035,Cuyahoga County,Ohio,459.07,Crop,40,9.3,dt,161522400,BTU,0.02,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,13269,Taylor County,Georgia,379.7,Crop,60,309,dt,4601628000,BTU,0.81,14892000,Southeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48185,Grimes County,Texas,801.6,Crop,60,78.4,dt,1167532800,BTU,0.1,14892000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,40053,Grant County,Oklahoma,1003.46,Crop,48,1404.2,dt,19824495600,BTU,1.4,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13157,Jackson County,Georgia,343.08,Crop,40,2.7,dt,46893600,BTU,0.01,17368000,Southeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,20023,Cheyenne County,Kansas,1020.95,Crop,70,0,dt,0,BTU,0,14830000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,19183,Washington County,Iowa,570.89,Crop,40,12.5,dt,217100000,BTU,0.02,17368000,Corn Belt
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48435,Sutton County,Texas,1454.44,Crop,48,70.4,dt,993907199,BTU,0.05,14118000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,05117,Prairie County,Arkansas,675.57,Crop,48,537.8,dt,7592660399,BTU,0.8,14118000,Delta States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48147,Fannin County,Texas,898.88,Crop,48,195.8,dt,2764304400,BTU,0.22,14118000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37165,Scotland County,North Carolina,320.62,Crop,48,788.9,dt,11137690200,BTU,2.46,14118000,Appalachia
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48503,Young County,Texas,930.86,Crop,48,147.7,dt,2085228599,BTU,0.16,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27005,Becker County,Minnesota,1445.15,Crop,40,60.6,dt,1052500800,BTU,0.04,17368000,Lake States
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48047,Brooks County,Texas,943.65,Crop,60,67,dt,997764000,BTU,0.07,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,35049,Santa Fe County,New Mexico,1911.4,Crop,40,148.4,dt,2577411200,BTU,0.08,17368000,Mountain States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48221,Hood County,Texas,436.82,Crop,48,24.4,dt,344479200,BTU,0.06,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,47079,Henry County,Tennessee,593.4,Crop,70,60021,dt,9.4365E+11,BTU,101.15,15722000,Appalachia
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48157,Fort Bend County,Texas,885.25,Crop,48,8857,dt,1.25043E+11,BTU,10.01,14118000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28049,Hinds County,Mississippi,877.28,Crop,48,922.3,dt,13021031400,BTU,1.05,14118000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21079,Garrard County,Kentucky,233.94,Crop,40,13.5,dt,234468000,BTU,0.06,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,51105,Lee County,Virginia,437.27,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,21067,Fayette County,Kentucky,285.54,Crop,40,5.2,dt,90313600,BTU,0.02,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27119,Polk County,Minnesota,1997.79,Crop,40,1,dt,17368000,BTU,0,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39007,Ashtabula County,Ohio,709.33,Crop,40,29.2,dt,507145600,BTU,0.04,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,17121,Marion County,Illinois,576.1,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48287,Lee County,Texas,634.11,Crop,40,476.3,dt,8272378400,BTU,0.75,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47157,Shelby County,Tennessee,780.36,Crop,40,24.1,dt,418568800,BTU,0.03,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51047,Culpeper County,Virginia,382.66,Crop,40,24,dt,416832000,BTU,0.06,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48321,Matagorda County,Texas,1125.38,Crop,60,5554.3,dt,82714635599,BTU,4.94,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,28147,Walthall County,Mississippi,404.41,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39019,Carroll County,Ohio,398.93,Crop,40,35.2,dt,611353599,BTU,0.09,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,47023,Chester County,Tennessee,285.96,Crop,70,0,dt,0,BTU,0,14892000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,28071,Lafayette County,Mississippi,679.23,Crop,40,14.6,dt,253572800,BTU,0.02,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,17143,Peoria County,Illinois,630.58,Crop,40,69.6,dt,1208812800,BTU,0.11,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,41051,Multnomah County,Oregon,439.24,Crop,40,63.7,dt,1106341600,BTU,0.15,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,55049,Iowa County,Wisconsin,768.05,Crop,40,4.2,dt,72945600,BTU,0.01,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,17135,Montgomery County,Illinois,709.73,Crop,40,7.8,dt,135470400,BTU,0.01,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,55061,Kewaunee County,Wisconsin,343.95,Crop,40,72.2,dt,1253969599,BTU,0.21,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,37121,Mitchell County,North Carolina,221.88,Crop,40,100.1,dt,1738536800,BTU,0.45,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,38101,Ward County,North Dakota,2055.98,Crop,40,12.1,dt,210152800,BTU,0.01,17368000,Northern Plains
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,22081,Red River Parish,Louisiana,402.21,Crop,70,0,dt,0,BTU,0,14892000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,17201,Winnebago County,Illinois,519.18,Crop,40,192,dt,3334656000,BTU,0.37,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,48179,Gray County,Texas,929.33,Crop,70,0,dt,0,BTU,0,15722000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28105,Oktibbeha County,Mississippi,461.93,Crop,48,118.8,dt,1677218400,BTU,0.26,14118000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,21229,Washington County,Kentucky,301.2,Crop,70,0,dt,0,BTU,0,14892000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26095,Luce County,Michigan,926.78,Crop,40,2,dt,34736000,BTU,0,17368000,Lake States
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48145,Falls County,Texas,773.87,Crop,60,591.8,dt,8813085600,BTU,0.76,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48169,Garza County,Texas,896.2,Crop,60,2422.2,dt,36071402400,BTU,2.7,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51121,Montgomery County,Virginia,389.27,Crop,40,7.3,dt,126786400,BTU,0.02,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,29213,Taney County,Missouri,651.62,Crop,40,14.3,dt,248362400,BTU,0.02,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,18183,Whitley County,Indiana,337.91,Crop,40,38.6,dt,670404800,BTU,0.11,17368000,Corn Belt
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48023,Baylor County,Texas,901.07,Crop,48,2477.1,dt,34971697800,BTU,2.75,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,35021,Harding County,New Mexico,2125.93,Crop,60,28.7,dt,427400400,BTU,0.01,14892000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26089,Leelanau County,Michigan,375.75,Crop,40,6032.8,dt,1.04778E+11,BTU,16.06,17368000,Lake States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37117,Martin County,North Carolina,456.7,Crop,48,5137.8,dt,72535460399,BTU,11.25,14118000,Appalachia
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,05121,Randolph County,Arkansas,655.92,Crop,48,14962.1,dt,2.03814E+11,BTU,22.81,13622000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,40095,Marshall County,Oklahoma,426.98,Crop,40,1786.7,dt,31031405600,BTU,4.18,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,28119,Quitman County,Mississippi,406.43,Crop,40,5.2,dt,90313600,BTU,0.01,17368000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,24035,Queen Anne's County,Maryland,376.13,Crop,70,58583,dt,9.21042E+11,BTU,155.75,15722000,Northeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,20055,Finney County,Kansas,1302.66,Crop,48,85.8,dt,1211324400,BTU,0.07,14118000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,44005,Newport County,Rhode Island,105.95,Crop,40,165,dt,2865720000,BTU,1.56,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,37039,Cherokee County,North Carolina,466.67,Crop,40,43.6,dt,757244799,BTU,0.09,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,28131,Stone County,Mississippi,448.08,Crop,60,90.1,dt,1341769200,BTU,0.2,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,26165,Wexford County,Michigan,575.42,Crop,40,0.6,dt,10420800,BTU,0,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,12061,Indian River County,Florida,514.4,Crop,40,20.8,dt,361254400,BTU,0.04,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27079,Le Sueur County,Minnesota,473.82,Crop,40,103,dt,1788904000,BTU,0.22,17368000,Lake States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,48255,Karnes County,Texas,753.55,Crop,70,0,dt,0,BTU,0,15722000,Southern Plains
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,30051,Liberty County,Montana,1447.14,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,53057,Skagit County,Washington,1751,Crop,40,2878.7,dt,49997261600,BTU,1.64,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,38077,Richland County,North Dakota,1445.34,Crop,40,1.3,dt,22578400,BTU,0,17368000,Northern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13029,Bryan County,Georgia,441.89,Crop,48,415.9,dt,5871676200,BTU,0.94,14118000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21031,Butler County,Kentucky,431.48,Crop,40,5.2,dt,90313600,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,26155,Shiawassee County,Michigan,540.94,Crop,70,0,dt,0,BTU,0,14892000,Lake States
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,13055,Chattooga County,Georgia,313.55,Crop,60,37.7,dt,561428400,BTU,0.12,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,22029,Concordia Parish,Louisiana,747.37,Crop,40,262.1,dt,4552152800,BTU,0.35,17368000,Delta States
